i,latency_ms
1072,3659.656
1073,1948.302
1074,868.669
1075,275.079
1076,1109.999
1077,507.909
1078,1604.088
1079,352.337
1080,307.263
1081,594.703
1082,1158.507
1083,356.674
1084,1816.655
1085,1212.090
1086,315.439
1087,117.678
1088,1830.956
1089,376.283
1090,633.788
1091,1317.439
1092,3723.536
1093,1114.523
1094,2274.117
1095,1095.278
1096,2511.834
1097,909.171
1098,519.574
1099,625.473
1100,169.138
1101,2746.347
1102,58.195
1103,37.029
1104,5028.658
1105,128.571
1106,1024.480
1107,917.581
1108,301.793
1109,2778.404
1110,954.316
1111,38.042
1112,981.094
1113,1442.997
1114,1302.270
1115,5048.632
1116,264.995
1117,1191.575
1118,616.092
1119,1326.995
1120,395.247
1121,1507.405
1122,202.806
1123,1520.936
1124,500.015
1125,2394.103
1126,3479.308
1127,1437.268
1128,888.759
1129,59.327
1130,16.263
1131,917.540
1132,15.495
1133,40.572
1134,16.390
1135,3487.650
1136,546.960
1137,926.418
1138,1119.731
1139,50.048
1140,922.799
1141,1290.455
1142,185.985
1143,15.722
1144,41.987
1145,16.988
1146,872.895
1147,20.875
1148,80.344
1149,242.517
1150,5127.165
1151,86.087
1152,183.023
1153,1686.127
1154,778.930
1155,19.731
1156,458.355
1157,2584.478
1158,220.428
1159,123.850
1160,16.421
1161,647.929
1162,37.138
1163,952.456
1164,271.898
1165,44.030
1166,1951.507
1167,91.316
1168,15.384
1169,21.589
1170,184.417
1171,489.736
1172,522.824
1173,77.086
1174,12.580
1175,109.880
1176,101.112
1177,46.328
1178,107.374
1179,377.947
1180,66.131
1181,15.008
1182,67.139
1183,32.971
1184,59.751
1185,366.432
1186,1163.387
1187,1702.690
1188,395.189
1189,1872.281
1190,12.573
1191,19.095
1192,2323.180
1193,28.551
1194,439.418
1195,835.199
1196,215.476
1197,2274.657
1198,1199.234
1199,35.227
1200,87.264
1201,14.443
1202,17.047
1203,167.948
1204,12.318
1205,541.741
1206,152.103
1207,710.299
1208,57.380
1209,137.116
1210,69.685
1211,14.091
1212,116.763
1213,188.060
1214,975.289
1215,194.546
1216,126.797
1217,60.855
1218,2809.727
1219,3083.738
1220,46.573
1221,1507.958
1222,69.384
1223,352.752
1224,79.261
1225,46.166
1226,36.927
1227,198.970
1228,46.174
1229,1474.392
1230,141.576
1231,29.680
1232,60.042
1233,10.130
1234,2059.989
1235,134.805
1236,822.742
1237,55.467
1238,32.666
1239,65.400
1240,74.490
1241,55.147
1242,81.433
1243,56.402
1244,51.258
1245,68.833
1246,564.284
1247,33.016
1248,1042.996
1249,34.623
1250,177.567
1251,71.173
1252,35.383
1253,20.735
1254,908.846
1255,13.909
1256,49.624
1257,48.413
1258,98.171
1259,39.044
1260,71.783
1261,203.404
1262,256.678
1263,176.491
1264,820.302
1265,10.493
1266,114.852
1267,54.151
1268,555.690
1269,246.935
1270,235.856
1271,141.650
1272,898.867
1273,17.370
1274,46.218
1275,32.070
1276,42.654
1277,143.271
1278,22.173
1279,45.972
1280,29.389
1281,13.584
1282,153.178
1283,30.547
1284,348.882
1285,464.670
1286,211.437
1287,30.300
1288,64.727
1289,11.235
1290,61.468
1291,41.983
1292,54.274
1293,88.095
1294,171.415
1295,93.894
1296,138.309
1297,756.724
1298,250.895
1299,14.758
1300,763.452
1301,163.455
1302,16.000
1303,257.032
1304,1774.896
1305,211.058
1306,86.545
1307,108.855
1308,70.908
1309,225.771
1310,36.861
1311,821.255
1312,59.017
1313,12.442
1314,172.897
1315,157.174
1316,27.528
1317,31.963
1318,12.545
1319,86.697
1320,32.367
1321,211.207
1322,1494.939
1323,25.626
1324,70.149
1325,142.050
1326,45.664
1327,188.419
1328,37.567
1329,144.204
1330,38.086
1331,92.847
1332,158.475
1333,57.052
1334,163.122
1335,12.581
1336,35.290
1337,16.998
1338,58.436
1339,27.057
1340,66.070
1341,78.545
1342,86.808
1343,14.533
1344,598.960
1345,111.529
1346,95.100
1347,327.830
1348,134.402
1349,88.794
1350,112.310
1351,14.889
1352,227.886
1353,102.025
1354,60.241
1355,128.592
1356,49.584
1357,198.056
1358,117.741
1359,83.956
1360,123.173
1361,262.061
1362,19.018
1363,168.959
1364,42.868
1365,255.829
1366,12.108
