i,latency_ms
997,67.561
998,2667.939
999,30.007
1000,60.749
1001,222.468
1002,82.934
1003,240.136
1004,35.488
1005,439.965
1006,76.957
1007,250.723
1008,96.441
1009,444.060
1010,67.918
1011,198.376
1012,23.778
1013,477.937
1014,53.025
1015,141.697
1016,25.585
1017,64.410
1018,47.527
1019,22.971
1020,112.461
1021,26.771
1022,23.987
1023,84.462
1024,32.825
1025,43.747
1026,70.841
1027,54.795
1028,32.526
1029,180.348
1030,36.285
1031,376.051
1032,24.430
1033,22.204
1034,33.742
1035,65.074
1036,134.670
1037,552.203
1038,211.811
1039,180.770
1040,83.958
1041,37.625
1042,277.155
1043,31.540
1044,12.652
1045,134.442
1046,196.666
1047,59.175
1048,30.548
1049,134.315
1050,577.174
1051,136.772
1052,52.141
1053,102.379
1054,15.919
1055,506.208
1056,228.122
1057,53.660
1058,179.502
1059,221.034
1060,11.644
1061,48.404
1062,249.680
1063,106.173
1064,73.935
1065,40.812
1066,59.103
1067,63.123
1068,57.615
1069,41.742
1070,72.113
1071,36.830
1072,14.901
1073,47.110
1074,35.687
1075,12.696
1076,208.490
1077,112.400
1078,228.877
1079,65.750
1080,110.161
1081,68.989
1082,251.665
1083,179.192
1084,144.287
1085,71.184
1086,44.126
1087,12.886
1088,59.377
1089,11.155
1090,566.499
1091,2197.457
1092,97.188
1093,174.551
1094,173.763
1095,133.876
1096,54.803
1097,56.050
1098,91.779
1099,50.649
1100,26.112
1101,81.642
1102,245.917
1103,42.614
1104,142.963
1105,388.518
1106,128.047
1107,34.548
1108,68.782
1109,29.608
1110,67.048
1111,369.177
1112,144.228
1113,23.434
1114,110.033
1115,49.617
1116,50.794
1117,41.555
1118,101.005
1119,63.993
1120,226.402
1121,56.734
1122,143.434
1123,427.140
1124,79.588
1125,35.895
1126,12.218
1127,258.081
1128,44.540
1129,170.318
1130,76.572
1131,21.508
1132,310.973
1133,104.941
1134,37.543
1135,50.415
1136,41.660
1137,34.746
1138,11.740
1139,16.601
1140,87.324
1141,12.560
1142,374.113
1143,13.315
1144,161.623
1145,407.779
1146,83.700
1147,161.097
1148,266.088
1149,130.498
1150,136.872
1151,12.960
1152,154.545
1153,125.909
1154,349.115
1155,194.383
1156,193.540
1157,106.206
1158,48.105
1159,74.043
1160,210.821
1161,293.088
1162,57.865
1163,135.824
1164,162.269
1165,221.604
1166,26.681
1167,74.995
1168,55.973
1169,358.022
1170,65.088
1171,11.624
1172,78.373
1173,126.219
1174,19.682
1175,242.040
1176,64.576
1177,238.200
1178,193.474
1179,141.974
1180,101.974
1181,45.204
1182,329.186
1183,188.487
1184,13.077
1185,97.549
1186,356.958
1187,12.063
1188,92.339
1189,69.072
1190,28.898
1191,65.162
1192,347.132
1193,76.727
1194,127.000
1195,59.667
1196,13.929
1197,56.126
1198,335.703
1199,110.604
1200,58.543
1201,75.590
1202,269.595
1203,300.194
1204,11.165
1205,35.074
1206,13.519
1207,67.771
1208,63.907
1209,41.175
