i,latency_ms
1785,114.149
1786,84.430
1787,62.142
1788,198.036
1789,191.735
1790,100.903
1791,26.726
1792,239.002
1793,95.052
1794,454.705
1795,332.935
1796,29.129
1797,64.530
1798,25.784
1799,586.614
1800,927.551
1801,340.143
1802,180.385
1803,68.626
1804,23.927
1805,24.937
1806,46.409
1807,398.854
1808,1015.633
1809,150.346
1810,229.581
1811,312.751
1812,217.280
1813,78.637
1814,107.049
1815,669.954
1816,23.935
1817,184.484
1818,50.332
1819,333.886
1820,217.351
1821,148.814
1822,132.104
1823,424.224
1824,217.121
1825,104.104
1826,25.411
1827,297.240
1828,1029.608
1829,422.015
1830,314.133
1831,537.978
1832,385.419
1833,609.024
1834,365.594
1835,197.320
1836,101.926
1837,102.483
1838,27.085
1839,91.150
1840,716.771
1841,200.296
1842,229.866
1843,295.942
1844,268.028
1845,204.992
1846,22.531
1847,90.619
1848,64.077
1849,686.140
1850,239.575
1851,24.949
1852,46.694
1853,164.730
1854,239.848
1855,132.572
1856,163.326
1857,23.067
1858,322.242
1859,172.732
1860,255.626
1861,711.803
1862,56.227
1863,356.598
1864,167.305
1865,98.617
1866,373.298
1867,592.897
1868,611.512
1869,133.463
1870,23.991
1871,71.069
1872,232.055
1873,244.215
1874,73.254
1875,383.286
1876,502.395
1877,150.156
1878,243.710
1879,583.474
1880,426.359
1881,60.529
1882,20.832
1883,263.291
1884,123.901
1885,130.927
1886,208.633
1887,26.627
1888,124.093
1889,22.543
1890,174.299
1891,192.741
1892,491.238
1893,23.999
1894,250.272
1895,422.477
1896,24.014
1897,25.173
1898,289.653
1899,107.804
1900,165.612
1901,411.329
1902,206.969
1903,55.712
1904,1046.887
1905,22.813
1906,153.959
1907,524.910
1908,413.775
1909,59.763
1910,198.172
1911,153.013
1912,129.851
1913,694.135
1914,397.557
1915,107.135
1916,270.688
1917,29.006
1918,26.172
1919,24.316
1920,38.150
1921,113.345
1922,938.555
1923,231.669
1924,93.946
1925,473.362
1926,72.064
1927,234.955
1928,22.205
1929,138.957
1930,214.622
1931,25.347
1932,43.761
1933,164.052
1934,542.807
1935,134.092
1936,234.878
1937,201.736
1938,19.364
1939,406.760
1940,98.675
1941,513.996
1942,87.903
1943,47.085
1944,211.581
1945,333.767
1946,323.949
1947,83.223
1948,302.829
1949,161.077
1950,500.828
1951,368.943
1952,147.779
1953,231.837
1954,261.352
1955,104.453
1956,80.454
1957,142.676
1958,229.054
1959,62.858
1960,139.547
1961,341.130
1962,186.187
1963,28.655
1964,304.151
1965,21.965
1966,239.699
1967,465.383
1968,22.546
1969,51.796
1970,74.324
1971,101.327
1972,152.525
1973,206.118
1974,373.471
1975,398.904
1976,204.408
1977,83.124
1978,351.492
1979,245.517
1980,77.212
1981,197.081
1982,312.140
1983,133.368
1984,131.953
1985,373.460
1986,174.255
1987,30.600
1988,24.275
1989,1051.893
1990,144.523
1991,22.805
1992,71.835
1993,276.089
1994,513.101
1995,167.168
1996,88.391
1997,142.156
1998,96.932
1999,58.780
2000,23.543
2001,40.909
2002,572.480
2003,237.243
2004,194.490
2005,156.426
2006,363.150
2007,376.049
2008,530.773
2009,79.619
2010,206.260
2011,337.637
2012,139.564
2013,263.843
2014,351.668
2015,345.826
2016,859.339
2017,68.842
2018,290.226
2019,64.795
2020,147.207
2021,124.379
2022,222.435
2023,514.908
2024,100.460
2025,69.111
2026,166.954
2027,331.746
2028,157.559
2029,72.202
2030,467.481
2031,160.835
2032,103.703
2033,32.189
2034,100.608
2035,514.617
2036,88.478
2037,126.779
2038,250.374
2039,90.242
2040,173.059
2041,439.026
2042,30.058
2043,220.638
2044,302.778
2045,33.866
2046,179.360
2047,69.897
2048,102.681
2049,58.690
2050,1013.548
2051,113.122
2052,133.640
2053,161.759
2054,50.805
2055,564.363
2056,495.302
2057,330.105
2058,83.894
2059,31.368
2060,108.362
2061,263.844
2062,128.263
2063,456.043
2064,150.610
2065,291.381
2066,163.217
2067,98.324
2068,630.426
2069,319.039
2070,43.370
2071,206.067
2072,302.215
2073,161.309
2074,148.951
2075,167.370
2076,715.995
2077,20.096
2078,155.013
2079,19.806
2080,40.383
2081,269.117
2082,567.049
2083,41.019
2084,253.069
2085,19.728
2086,86.727
2087,335.900
2088,358.511
