i,latency_ms
1506,450.097
1507,429.460
1508,20.308
1509,83.589
1510,167.144
1511,79.298
1512,356.600
1513,291.992
1514,54.677
1515,184.075
1516,65.707
1517,127.590
1518,24.299
1519,246.193
1520,177.511
1521,316.960
1522,42.605
1523,42.612
1524,200.048
1525,205.112
1526,279.215
1527,378.999
1528,44.224
1529,70.925
1530,190.382
1531,222.573
1532,456.649
1533,110.452
1534,52.878
1535,204.424
1536,205.647
1537,244.111
1538,65.173
1539,82.170
1540,242.772
1541,25.055
1542,397.409
1543,179.172
1544,297.499
1545,175.259
1546,27.045
1547,727.945
1548,79.485
1549,82.927
1550,115.531
1551,240.119
1552,73.969
1553,219.412
1554,87.880
1555,141.031
1556,24.528
1557,345.937
1558,331.155
1559,23.542
1560,224.110
1561,1086.247
1562,151.033
1563,204.114
1564,37.095
1565,495.559
1566,321.012
1567,167.608
1568,73.701
1569,218.815
1570,830.495
1571,385.193
1572,22.481
1573,221.619
1574,89.435
1575,422.644
1576,122.824
1577,139.283
1578,237.936
1579,55.207
1580,160.290
1581,129.059
1582,454.724
1583,301.553
1584,50.831
1585,150.343
1586,95.139
1587,25.210
1588,114.118
1589,89.034
1590,658.292
1591,583.239
1592,155.473
1593,24.910
1594,730.394
1595,98.905
1596,251.378
1597,228.034
1598,160.414
1599,1298.533
1600,79.607
1601,246.437
1602,145.611
1603,538.121
1604,26.903
1605,143.197
1606,26.717
1607,191.947
1608,53.137
1609,260.162
1610,68.579
1611,382.501
1612,283.377
1613,114.659
1614,127.390
1615,297.970
1616,181.489
1617,154.357
1618,257.847
1619,511.741
1620,24.385
1621,26.574
1622,42.607
1623,181.130
1624,21.564
1625,319.527
1626,370.645
1627,182.240
1628,33.982
1629,272.471
1630,336.597
1631,157.570
1632,204.325
1633,246.709
1634,21.407
1635,129.250
1636,148.091
1637,75.265
1638,64.549
1639,191.531
1640,246.713
1641,363.482
1642,420.677
1643,271.016
1644,19.743
1645,251.903
1646,176.516
1647,46.620
1648,132.610
1649,113.593
1650,217.700
1651,190.056
1652,176.705
1653,42.187
1654,20.203
1655,507.158
1656,110.937
1657,55.664
1658,258.292
1659,123.760
1660,58.490
1661,432.219
1662,213.340
1663,258.301
1664,57.243
1665,88.371
1666,594.219
1667,74.081
1668,121.485
1669,401.941
1670,62.445
1671,285.243
1672,204.144
1673,320.922
1674,26.579
1675,55.718
1676,978.913
1677,429.400
1678,197.288
1679,35.858
1680,122.166
1681,188.629
1682,496.067
1683,228.998
1684,30.575
1685,225.235
1686,188.045
1687,394.777
1688,25.597
1689,407.840
1690,159.768
1691,263.886
1692,115.020
1693,108.229
1694,412.688
1695,84.397
1696,241.158
1697,715.722
1698,271.803
1699,23.858
1700,171.251
1701,145.170
1702,229.271
1703,50.826
1704,99.074
1705,164.490
1706,57.639
1707,90.984
1708,111.660
1709,20.451
1710,380.000
1711,640.157
1712,247.248
1713,405.792
1714,60.738
1715,24.970
1716,89.790
1717,27.301
1718,137.289
1719,293.714
1720,122.204
1721,27.342
1722,159.832
1723,131.986
1724,184.437
1725,89.541
1726,142.165
1727,63.165
1728,28.283
1729,138.333
1730,889.197
1731,68.141
1732,19.470
1733,21.235
1734,81.485
1735,377.058
1736,159.983
1737,21.884
1738,62.161
1739,385.761
1740,328.332
1741,291.245
1742,100.669
1743,50.659
1744,199.828
1745,117.858
1746,109.643
1747,226.542
1748,25.573
1749,563.671
1750,636.894
1751,51.937
1752,117.539
1753,95.905
1754,505.361
1755,106.145
1756,286.919
1757,51.132
1758,439.008
1759,21.932
1760,84.213
1761,22.787
1762,240.183
1763,59.457
1764,337.509
1765,447.833
1766,135.966
1767,413.529
1768,130.462
1769,216.458
1770,127.340
1771,313.284
1772,98.286
1773,100.674
1774,25.415
1775,26.614
1776,315.391
1777,180.765
1778,1035.334
1779,106.942
1780,302.066
1781,26.458
1782,336.862
1783,242.547
1784,520.645
1785,192.637
1786,247.573
1787,111.052
1788,151.415
1789,359.177
1790,222.589
1791,236.583
1792,1272.132
1793,167.002
